user_id,session_id,timestamp,country,city,prev_country,ip_address,isp,is_vpn,is_tor,is_proxy,is_datacenter_ip,ip_reputation_score,device_fingerprint,device_type,time_since_last_login_hours,distance_from_last_login_km,login_attempts,failed_attempts,password_correct,time_to_login_seconds,is_breached_credential,mfa_required,mfa_method,mfa_attempts,mfa_success,mfa_time_taken_seconds,mfa_method_changed,push_notification_count,hour_of_day,day_of_week,is_weekend,is_unusual_time,typing_speed_chars_per_min,mouse_movement_entropy,concurrent_sessions,session_duration_last_minutes,velocity_score,device_trust_score,location_trust_score,risk_score,is_anomaly,anomaly_category
USER_7983,SESSION_000755,2025-10-08T15:48:00,UK,San Francisco,UK,31.113.154.1,Verizon,0,0,0,0,0.826,FP_65744,Linux-Firefox,13.47,145.52,2,0,1,67.44,0,1,Push_Notification,1,1,1.6,0,1,15,2,0,0,106.62,0.682,1,23.69,0.002,0.808,0.987,10.7,0,normal
USER_5588,SESSION_000756,2025-09-27T04:20:00,UK,New York,UK,37.249.229.146,BSNL,0,0,0,0,0.327,FP_48591,Android-Chrome,20.31,364.84,10,9,1,1.14,0,1,Backup_Code,1,1,3.68,0,1,4,5,1,1,41.34,0.862,0,5.22,0.003,0.3,0.945,35.45,0,normal
USER_4187,SESSION_000757,2025-10-03T13:56:00,India,Hyderabad,India,33.149.174.229,Airtel,1,0,0,0,0.11,FP_87240,Linux-Firefox,1.95,347.88,1,0,1,0.83,1,1,Backup_Code,1,1,4.88,1,2,13,4,0,0,433.28,0.266,1,7.47,0.03,0.3,0.91,53.51,1,bot_login
USER_2228,SESSION_000758,2025-10-08T20:42:00,UK,San Francisco,UK,252.229.50.54,Comcast,0,0,0,0,0.971,FP_98884,Android-Chrome,69.69,80.51,1,0,1,109.14,0,1,Backup_Code,1,1,1.29,0,2,20,2,0,0,111.84,0.618,0,22.99,0.0,0.759,0.974,4.44,0,normal
USER_4703,SESSION_000759,2025-10-23T07:08:00,India,Bangalore,India,218.224.191.56,Airtel,0,0,0,0,0.975,FP_67626,Windows-Chrome,61.59,196.95,1,0,1,20.82,0,1,Biometric,1,1,4.15,0,1,7,3,0,0,51.57,0.683,0,24.2,0.001,0.782,0.995,3.73,0,normal
USER_3890,SESSION_000760,2025-09-07T05:10:00,India,Bangalore,India,116.58.89.92,Azure,0,0,0,1,0.364,FP_81346,Android-Chrome,8.04,25.75,1,0,1,0.99,0,1,Authenticator_App,1,1,4.51,0,2,5,6,1,1,49.56,0.6,1,7.3,0.001,0.3,0.704,41.49,1,datacenter_ip
USER_2190,SESSION_000761,2025-10-22T19:23:00,USA,New York,USA,225.132.9.139,BSNL,0,0,0,0,0.857,FP_48029,iOS-Safari,63.31,178.45,2,0,1,37.74,0,1,SMS,1,1,3.17,0,2,19,2,0,0,93.06,0.71,1,28.59,0.0,0.965,0.874,9.56,0,normal
USER_3072,SESSION_000762,2025-10-07T22:55:00,India,Chennai,India,89.163.161.100,BSNL,0,0,0,0,0.719,FP_51256,Android-Chrome,71.99,147.43,1,0,1,80.58,0,1,Biometric,1,1,3.76,0,2,22,1,0,0,89.8,0.737,0,29.93,0.0,0.875,0.601,12.08,0,normal
USER_2511,SESSION_000763,2025-10-29T22:30:00,USA,Boston,USA,174.100.185.200,Airtel,0,0,0,0,0.88,FP_40457,iOS-Safari,37.92,36.49,2,0,1,11.25,0,1,Authenticator_App,1,1,1.44,0,2,22,2,0,0,108.05,0.69,0,18.02,0.0,0.79,0.932,5.98,0,normal
USER_2164,SESSION_000764,2025-09-08T04:18:00,UK,Chicago,UK,196.69.103.136,Verizon,0,0,0,0,0.911,FP_94897,Android-Chrome,31.56,59.44,2,0,1,24.95,0,1,SMS,1,1,4.73,0,2,4,0,0,1,91.38,0.845,0,17.98,0.0,0.814,0.995,9.19,0,normal
USER_6875,SESSION_000765,2025-09-04T23:22:00,USA,Chicago,USA,69.246.169.117,Airtel,0,0,0,0,0.744,FP_46375,iOS-Safari,19.37,130.26,2,0,1,42.84,0,1,Authenticator_App,1,1,4.87,0,2,23,3,0,0,106.46,0.793,0,17.62,0.001,0.719,0.822,10.74,0,normal
USER_3814,SESSION_000766,2025-09-11T23:59:00,India,Chennai,India,164.219.233.184,Verizon,0,0,0,0,0.979,FP_14934,Linux-Firefox,37.84,121.13,2,0,1,61.11,0,1,Backup_Code,1,1,4.43,0,2,23,3,0,0,82.43,0.786,0,10.17,0.001,0.895,0.93,2.95,0,normal
USER_8157,SESSION_000767,2025-09-13T13:14:00,USA,Los Angeles,USA,247.126.107.109,Jio,0,0,0,0,0.769,FP_46161,iOS-Safari,64.62,8.46,2,0,1,92.55,0,1,Biometric,1,1,2.37,0,1,13,5,1,0,104.01,0.653,1,24.14,0.0,0.942,0.919,10.55,0,normal
USER_1870,SESSION_000768,2025-09-21T20:53:00,UK,San Francisco,UK,164.247.60.162,AT&T,0,0,0,0,0.717,FP_27273,Windows-Chrome,61.44,114.39,2,0,1,111.28,0,1,Authenticator_App,1,1,2.06,0,1,20,6,1,0,57.94,0.734,0,13.88,0.0,0.77,0.634,13.18,0,normal
USER_3330,SESSION_000769,2025-10-06T01:46:00,India,Hyderabad,India,219.233.156.239,Verizon,1,0,0,0,0.379,FP_27643,Mac-Safari,22.12,452.7,6,5,1,1.58,0,1,Push_Notification,1,1,1.9,0,2,1,0,0,1,96.14,0.767,0,26.69,0.003,0.3,0.99,38.01,0,normal
USER_6242,SESSION_000770,2025-10-21T09:23:00,India,Chennai,India,50.90.114.30,AT&T,0,0,0,0,0.738,FP_35274,iOS-Safari,41.05,23.57,1,0,1,65.23,0,1,Authenticator_App,1,1,2.14,0,2,9,1,0,0,42.43,0.655,1,14.78,0.0,0.761,0.636,17.99,0,normal
USER_6845,SESSION_000771,2025-09-30T22:29:00,India,Chennai,India,106.43.136.195,Jio,0,0,0,0,0.827,FP_54413,Linux-Firefox,6.55,98.68,1,0,1,29.09,0,1,Backup_Code,1,1,4.56,0,1,22,1,0,0,78.41,0.739,1,14.46,0.003,0.841,0.762,13.57,0,normal
USER_1526,SESSION_000772,2025-09-20T08:29:00,UK,Chicago,UK,24.110.240.147,Airtel,0,0,0,0,0.994,FP_67612,Windows-Chrome,13.35,192.11,1,0,1,82.31,0,1,SMS,1,1,2.53,0,2,8,5,1,0,69.61,0.859,1,19.42,0.002,0.897,0.618,12.4,0,normal
USER_7026,SESSION_000773,2025-09-10T14:25:00,Russia,Unknown,India,206.89.122.168,BSNL,0,0,1,0,0.279,FP_12232,Linux-Firefox,38.82,4652.81,2,0,1,1.64,0,1,Biometric,1,1,4.38,0,1,14,2,0,0,68.58,0.797,0,18.41,0.02,0.3,0.2,33.52,0,normal
USER_7430,SESSION_000774,2025-09-11T07:59:00,India,Kolkata,India,107.171.215.63,BSNL,0,0,0,0,0.957,FP_48809,Android-Chrome,22.02,197.93,1,0,1,61.32,0,1,Backup_Code,1,1,1.18,0,1,7,3,0,0,77.01,0.79,1,18.44,0.001,0.708,0.613,15.85,0,normal
USER_8888,SESSION_000775,2025-10-25T17:57:00,UK,Boston,UK,138.185.181.225,Jio,1,0,1,0,0.252,FP_46982,Windows-Chrome,4.16,359.51,1,0,1,1.4,0,1,SMS,1,1,4.38,0,2,17,5,1,0,80.14,0.819,0,8.22,0.014,0.3,0.998,29.9,0,normal
USER_8752,SESSION_000776,2025-10-23T10:02:00,USA,San Francisco,USA,241.49.173.7,BSNL,0,0,0,0,0.783,FP_88420,iOS-Safari,67.44,185.9,2,0,1,77.41,0,1,SMS,1,1,2.17,0,2,10,3,0,0,65.51,0.65,1,22.93,0.0,0.727,0.688,17.04,0,normal
USER_4973,SESSION_000777,2025-09-26T18:38:00,USA,New York,USA,228.48.205.164,Comcast,0,0,0,0,0.758,FP_70406,Mac-Safari,60.56,121.58,2,0,1,54.63,0,1,SMS,1,1,4.62,0,2,18,4,0,0,48.9,0.856,0,5.55,0.0,0.93,0.647,9.98,0,normal
USER_6731,SESSION_000778,2025-10-26T04:55:00,India,Pune,India,94.29.59.139,Airtel,0,0,0,0,0.964,FP_58353,iOS-Safari,69.84,27.1,1,0,1,33.92,0,1,Push_Notification,1,1,3.36,0,1,4,6,1,1,69.85,0.744,0,23.93,0.0,0.966,0.72,10.25,0,normal
USER_7685,SESSION_000779,2025-09-13T08:15:00,India,Bangalore,India,181.210.72.229,Airtel,0,0,0,0,0.865,FP_42495,Windows-Chrome,41.86,73.89,2,0,1,116.13,0,1,Biometric,1,1,1.79,0,2,8,5,1,0,85.79,0.882,0,22.76,0.0,0.951,0.883,4.53,0,normal
USER_6137,SESSION_000780,2025-09-25T15:46:00,India,Pune,India,64.60.10.127,Airtel,0,0,0,0,0.827,FP_39621,iOS-Safari,49.49,116.14,2,0,1,111.19,0,1,Backup_Code,1,1,3.69,0,2,15,3,0,0,93.72,0.884,0,12.53,0.0,0.835,0.79,8.24,0,normal
USER_4771,SESSION_000781,2025-09-18T10:21:00,Germany,San Francisco,Germany,204.34.226.1,AT&T,0,0,0,0,0.17,FP_29019,Windows-Chrome,14.23,93.34,2,0,1,0.52,1,1,SMS,1,1,1.42,0,2,10,3,0,0,114.7,0.794,1,28.88,0.001,0.3,0.73,47.01,1,new_device
USER_6085,SESSION_000782,2025-10-04T19:47:00,USA,Los Angeles,USA,73.157.174.137,Verizon,0,0,0,0,0.786,FP_15074,Android-Chrome,4.22,159.06,2,0,1,30.78,0,1,SMS,1,1,3.58,0,2,19,5,1,0,115.31,0.689,1,27.0,0.006,0.757,0.859,14.04,0,normal
USER_3579,SESSION_000783,2025-10-02T05:40:00,India,Pune,India,60.13.32.128,Comcast,0,0,0,0,0.745,FP_92515,Windows-Chrome,26.54,175.51,2,0,1,98.72,0,1,Backup_Code,1,1,4.74,0,1,5,3,0,1,64.64,0.764,1,23.0,0.001,0.897,0.859,17.5,0,normal
USER_9279,SESSION_000784,2025-10-21T17:36:00,India,Bangalore,India,110.142.91.112,Airtel,0,0,0,0,0.857,FP_12392,Linux-Firefox,57.42,143.04,1,0,1,64.23,0,1,Authenticator_App,1,1,4.05,0,2,17,1,0,0,54.91,0.676,0,17.25,0.0,0.732,0.614,11.96,0,normal
USER_2960,SESSION_000785,2025-09-05T06:59:00,UK,New York,UK,125.97.49.20,Jio,0,0,0,0,0.953,FP_81306,iOS-Safari,28.35,13.21,1,0,1,13.65,0,1,Push_Notification,1,1,3.24,0,1,6,4,0,0,40.89,0.612,1,26.53,0.0,0.833,0.913,9.51,0,normal
USER_3736,SESSION_000786,2025-09-18T02:50:00,Singapore,New York,Singapore,166.77.62.137,Airtel,1,0,0,0,0.277,FP_16335,iOS-Safari,1.81,470.08,2,0,1,1.7,0,1,Push_Notification,1,1,2.29,0,2,2,3,0,1,110.43,0.859,0,22.84,0.043,0.3,0.615,40.56,1,new_device
USER_1136,SESSION_000787,2025-09-24T02:36:00,USA,Chicago,USA,105.89.133.234,Verizon,0,0,0,0,0.904,FP_94921,Linux-Firefox,65.66,123.81,1,0,1,60.0,0,1,SMS,1,1,4.75,0,2,2,2,0,1,47.67,0.804,1,15.77,0.0,0.756,0.691,19.75,0,normal
USER_2117,SESSION_000788,2025-09-05T16:29:00,India,Pune,India,11.71.80.78,Jio,0,0,0,0,0.918,FP_35311,Mac-Safari,9.49,78.42,2,0,1,25.91,0,1,Authenticator_App,1,1,1.17,0,2,16,4,0,0,88.3,0.62,1,15.87,0.001,0.916,0.802,10.47,0,normal
USER_5537,SESSION_000789,2025-09-23T20:30:00,UK,New York,UK,210.96.213.4,Comcast,0,0,0,0,0.813,FP_39887,Linux-Firefox,66.34,165.97,2,0,1,41.07,0,1,Biometric,1,1,2.33,0,1,20,1,0,0,82.44,0.846,0,10.38,0.0,0.78,0.933,7.13,0,normal
USER_1215,SESSION_000790,2025-09-22T15:48:00,UK,Boston,UK,4.96.125.203,Verizon,0,0,0,0,0.774,FP_39529,iOS-Safari,34.07,199.21,1,0,1,57.06,0,1,Authenticator_App,1,1,4.12,0,2,15,0,0,0,105.0,0.682,0,20.77,0.001,0.979,0.82,6.42,0,normal
USER_1398,SESSION_000791,2025-09-23T07:12:00,USA,Los Angeles,USA,217.147.130.67,BSNL,0,0,0,0,0.702,FP_95561,Android-Chrome,11.19,4.74,1,0,1,53.44,0,1,Push_Notification,1,1,1.95,0,2,7,1,0,0,52.14,0.75,1,6.28,0.0,0.709,0.908,15.21,0,normal
USER_1576,SESSION_000792,2025-09-14T19:07:00,India,Hyderabad,India,23.231.150.46,Airtel,0,0,0,0,0.833,FP_79821,Windows-Chrome,66.04,80.27,1,0,1,11.62,0,1,Biometric,1,1,1.65,0,2,19,6,1,0,60.51,0.736,1,23.1,0.0,0.911,0.845,11.16,0,normal
USER_4268,SESSION_000793,2025-10-15T04:00:00,India,Delhi,India,154.29.195.173,GCP,1,0,0,1,0.285,FP_14527,Mac-Safari,17.53,6.72,1,0,1,0.72,1,1,Backup_Code,1,1,1.69,0,2,4,2,0,1,56.4,0.707,1,12.69,0.0,0.3,0.852,63.45,1,datacenter_ip
USER_5196,SESSION_000794,2025-09-20T19:53:00,USA,Boston,USA,51.68.214.221,Verizon,0,0,0,0,0.812,FP_78349,Android-Chrome,56.32,82.51,2,0,1,71.22,0,1,Backup_Code,1,1,3.48,0,1,19,5,1,0,54.63,0.857,1,7.66,0.0,0.795,0.909,12.27,0,normal
USER_8013,SESSION_000795,2025-10-08T11:11:00,India,Delhi,India,105.27.84.222,BSNL,0,0,0,0,0.725,FP_84828,Android-Chrome,43.91,157.7,1,0,1,90.39,0,1,SMS,1,1,2.02,0,1,11,2,0,0,64.51,0.772,1,2.59,0.001,0.934,0.963,10.68,0,normal
USER_9062,SESSION_000796,2025-09-16T07:23:00,Australia,Chicago,Australia,134.76.112.96,BSNL,0,1,0,0,0.347,FP_84913,Windows-Chrome,2.19,133.11,2,0,1,1.68,0,1,Authenticator_App,1,1,4.62,0,1,7,1,0,0,99.58,0.796,1,19.27,0.01,0.3,0.776,28.76,0,normal
USER_7342,SESSION_000797,2025-09-04T18:11:00,India,Pune,India,231.253.25.54,Jio,0,0,0,0,0.743,FP_10365,Linux-Firefox,15.09,144.44,1,0,1,34.49,0,1,Push_Notification,1,1,4.66,0,1,18,3,0,0,58.97,0.844,0,27.99,0.002,0.814,0.845,8.99,0,normal
USER_6477,SESSION_000798,2025-09-16T09:16:00,Canada,New York,Canada,171.71.202.194,AT&T,1,0,0,0,0.236,FP_35864,Mac-Safari,19.7,117.18,2,0,1,0.94,0,1,Biometric,1,1,3.68,0,2,9,1,0,0,100.91,0.855,0,6.7,0.001,0.3,0.688,34.65,0,normal
USER_5496,SESSION_000799,2025-10-15T14:03:00,India,Chennai,India,41.236.127.136,Verizon,0,0,0,0,0.966,FP_42640,Android-Chrome,49.94,23.93,1,0,1,86.83,0,1,Authenticator_App,1,1,4.86,0,1,14,2,0,0,81.34,0.713,1,16.95,0.0,0.786,0.961,9.31,0,normal
USER_5073,SESSION_000800,2025-09-28T21:07:00,UK,Boston,UK,15.148.64.51,AT&T,0,0,0,0,0.948,FP_58378,Linux-Firefox,53.77,196.52,2,0,1,67.7,0,1,Authenticator_App,1,1,2.29,0,2,21,6,1,0,85.23,0.825,1,5.18,0.001,0.937,0.95,7.47,0,normal
USER_5747,SESSION_000801,2025-10-17T23:39:00,Singapore,New York,Singapore,91.108.43.40,Airtel,1,0,0,0,0.123,FP_67802,iOS-Safari,14.66,274.34,2,0,1,1.31,0,1,Biometric,1,1,4.26,0,1,23,4,0,0,71.97,0.834,5,5.76,0.003,0.3,0.773,60.09,1,concurrent_login
USER_3110,SESSION_000802,2025-09-28T22:25:00,India,Delhi,India,121.5.185.25,Verizon,0,0,0,0,0.864,FP_74948,Mac-Safari,32.42,47.29,1,0,1,85.1,0,1,Biometric,1,1,3.67,0,1,22,6,1,0,83.3,0.715,0,28.25,0.0,0.924,0.746,6.99,0,normal
USER_9003,SESSION_000803,2025-09-29T02:57:00,India,Delhi,India,210.202.238.12,Jio,0,0,0,0,0.979,FP_53431,Windows-Chrome,27.21,155.87,2,0,1,61.3,0,1,Push_Notification,1,1,4.42,0,2,2,0,0,1,96.16,0.649,1,17.66,0.001,0.941,0.952,11.92,0,normal
USER_4100,SESSION_000804,2025-09-02T01:48:00,UK,Los Angeles,UK,25.65.31.139,Airtel,0,0,0,0,0.703,FP_65392,Android-Chrome,46.86,14.1,2,0,1,28.27,0,1,Backup_Code,1,1,1.18,0,2,1,1,0,1,87.08,0.647,0,27.28,0.0,0.794,0.771,15.97,0,normal
USER_1070,SESSION_000805,2025-10-05T11:21:00,UK,Los Angeles,UK,41.238.18.167,Comcast,0,0,0,0,0.92,FP_86535,Linux-Firefox,24.28,74.09,1,0,1,63.47,0,1,Authenticator_App,1,1,1.57,0,2,11,6,1,0,62.34,0.699,0,21.18,0.001,0.797,0.719,8.46,0,normal
USER_8242,SESSION_000806,2025-09-05T04:18:00,India,Chennai,India,180.8.37.196,BSNL,0,0,0,0,0.803,FP_60367,iOS-Safari,70.27,172.6,1,0,1,108.26,0,1,Authenticator_App,1,1,3.68,0,1,4,4,0,1,99.73,0.884,0,16.74,0.0,0.948,0.87,10.69,0,normal
USER_5496,SESSION_000807,2025-10-06T01:48:00,USA,Los Angeles,USA,60.31.78.93,Jio,0,0,0,0,0.87,FP_61353,Mac-Safari,59.07,164.12,2,0,1,37.57,0,1,Biometric,1,1,1.59,0,1,1,0,0,1,98.18,0.798,1,22.25,0.0,0.838,0.66,19.48,0,normal
USER_7237,SESSION_000808,2025-09-17T09:47:00,India,Pune,India,56.174.76.249,Jio,0,0,0,0,0.986,FP_30103,Mac-Safari,43.62,177.12,1,0,1,64.29,0,1,Backup_Code,1,1,4.06,0,1,9,2,0,0,46.49,0.784,0,29.84,0.001,0.793,0.982,3.59,0,normal
USER_4851,SESSION_000809,2025-09-10T00:41:00,USA,Los Angeles,USA,250.210.18.67,Jio,0,0,0,0,0.99,FP_54680,iOS-Safari,20.05,196.1,1,0,1,11.62,0,1,SMS,1,1,4.88,0,1,0,2,0,1,113.69,0.654,1,2.24,0.002,0.959,0.847,13.08,0,normal
USER_3930,SESSION_000810,2025-09-26T13:23:00,USA,Chicago,USA,53.71.200.124,AT&T,0,0,0,0,0.722,FP_35899,Android-Chrome,36.75,147.69,1,0,1,18.16,0,1,Authenticator_App,1,1,3.97,0,1,13,4,0,0,82.9,0.737,0,23.53,0.001,0.763,0.808,10.61,0,normal
USER_7502,SESSION_000811,2025-10-09T18:59:00,UAE,San Francisco,UAE,208.207.250.58,BSNL,0,1,1,0,0.164,FP_10346,Windows-Chrome,10.52,187.77,11,10,1,1.99,1,1,Backup_Code,1,1,4.71,0,2,18,3,0,0,79.19,0.82,0,9.17,0.003,0.3,0.872,49.99,1,brute_force
USER_8061,SESSION_000812,2025-10-12T07:17:00,India,Chennai,India,12.48.23.174,Verizon,0,0,0,0,0.859,FP_87295,iOS-Safari,25.26,182.08,1,0,1,60.12,0,1,Backup_Code,1,1,3.13,0,2,7,6,1,0,85.0,0.772,0,12.84,0.001,0.829,0.965,5.22,0,normal
USER_5777,SESSION_000813,2025-09-04T17:57:00,USA,San Francisco,USA,173.20.129.64,Verizon,0,0,0,0,0.923,FP_96895,Android-Chrome,32.65,125.64,1,0,1,60.98,0,1,Biometric,1,1,3.39,0,1,17,3,0,0,98.69,0.841,0,29.82,0.001,0.848,0.764,7.0,0,normal
USER_8110,SESSION_000814,2025-09-03T07:25:00,India,Kolkata,India,247.116.54.72,AT&T,0,0,0,0,0.887,FP_92014,Mac-Safari,66.58,68.08,2,0,1,11.19,0,1,Biometric,1,1,3.87,0,2,7,2,0,0,76.75,0.857,0,23.94,0.0,0.975,0.721,6.25,0,normal
USER_9985,SESSION_000815,2025-10-30T21:10:00,UK,Chicago,UK,251.1.132.127,Verizon,0,0,0,0,0.913,FP_94879,Mac-Safari,42.24,188.91,2,0,1,103.61,0,1,Authenticator_App,1,1,2.54,0,2,21,3,0,0,68.32,0.646,1,23.83,0.001,0.716,0.736,14.54,0,normal
USER_7457,SESSION_000816,2025-10-14T12:16:00,India,Delhi,India,144.246.234.151,Verizon,0,0,0,0,0.737,FP_92619,Mac-Safari,33.99,129.84,2,0,1,54.74,0,1,Push_Notification,1,1,1.07,0,1,12,1,0,0,74.75,0.719,0,17.3,0.001,0.966,0.984,4.71,0,normal
USER_9647,SESSION_000817,2025-09-25T16:23:00,India,Bangalore,India,7.6.200.146,BSNL,0,0,0,0,0.778,FP_74086,Windows-Chrome,16.79,84.61,1,0,1,39.83,0,1,Biometric,1,1,4.86,0,1,16,3,0,0,109.84,0.677,0,26.03,0.001,0.899,0.737,8.82,0,normal
USER_5572,SESSION_000818,2025-09-29T01:43:00,USA,Chicago,USA,160.120.85.157,Airtel,0,0,0,0,0.992,FP_22651,iOS-Safari,16.61,148.72,2,0,1,61.66,0,1,SMS,1,1,4.34,0,2,1,0,0,1,110.18,0.856,1,16.53,0.001,0.994,0.601,16.22,0,normal
USER_1567,SESSION_000819,2025-10-28T05:35:00,USA,New York,USA,212.139.93.143,Airtel,0,0,0,0,0.824,FP_47339,iOS-Safari,9.06,142.36,2,0,1,99.22,0,1,Push_Notification,1,1,5.0,0,1,5,1,0,1,106.81,0.727,1,26.56,0.003,0.85,0.883,16.67,0,normal
USER_9149,SESSION_000820,2025-10-20T21:01:00,Germany,Los Angeles,Germany,111.196.196.133,BSNL,0,0,0,0,0.121,FP_31020,Windows-Chrome,7.97,38.49,1,0,1,1.48,1,1,Authenticator_App,1,1,3.67,0,1,21,0,0,0,86.55,0.633,0,17.06,0.001,0.3,0.631,44.22,1,credential_stuffing
USER_8094,SESSION_000821,2025-09-05T21:29:00,India,Mumbai,India,44.134.110.206,Verizon,0,0,0,0,0.944,FP_31678,Android-Chrome,56.29,59.92,2,0,1,64.43,0,1,SMS,1,1,3.76,0,2,21,4,0,0,69.76,0.788,1,21.34,0.0,0.843,0.704,12.63,0,normal
USER_4914,SESSION_000822,2025-09-01T14:04:00,India,Pune,India,5.77.2.106,Comcast,0,0,0,0,0.758,FP_30543,iOS-Safari,70.12,171.83,1,0,1,94.42,0,1,Biometric,1,1,3.47,0,2,14,0,0,0,104.55,0.646,1,20.06,0.0,0.882,0.646,15.72,0,normal
USER_7376,SESSION_000823,2025-10-14T17:38:00,UK,Los Angeles,UK,25.142.232.62,Airtel,0,0,0,0,0.89,FP_26704,iOS-Safari,38.34,138.43,2,0,1,42.67,0,1,Backup_Code,1,1,2.3,0,1,17,1,0,0,67.36,0.61,1,22.75,0.001,0.961,0.87,9.19,0,normal
USER_1836,SESSION_000824,2025-09-04T13:09:00,UK,San Francisco,UK,127.10.62.9,Comcast,0,0,0,0,0.165,FP_81850,Android-Chrome,4.78,173.02,1,0,1,1.49,1,1,SMS,1,1,3.81,0,1,13,3,0,0,54.52,0.888,1,11.44,0.006,0.3,0.665,48.1,1,credential_stuffing
USER_9867,SESSION_000825,2025-09-12T00:46:00,India,Hyderabad,India,242.23.194.135,Airtel,0,0,0,0,1.0,FP_44398,Android-Chrome,26.8,147.14,1,0,1,60.14,0,1,SMS,1,1,3.38,0,2,0,4,0,1,85.53,0.835,0,22.9,0.001,0.898,0.926,7.65,0,normal
USER_8379,SESSION_000826,2025-10-07T23:10:00,UK,Los Angeles,UK,162.133.86.169,Airtel,0,0,0,0,0.972,FP_67077,Windows-Chrome,48.58,176.02,2,0,1,11.06,0,1,Authenticator_App,1,1,1.1,0,1,23,1,0,0,103.58,0.808,1,13.43,0.001,0.845,0.796,10.81,0,normal
USER_9010,SESSION_000827,2025-09-10T17:10:00,India,Kolkata,India,223.182.169.170,BSNL,0,0,0,0,0.956,FP_50751,Windows-Chrome,52.79,190.2,1,0,1,50.01,0,1,Push_Notification,1,1,4.65,0,2,17,2,0,0,69.02,0.705,1,17.83,0.001,0.775,0.695,13.62,0,normal
USER_3209,SESSION_000828,2025-09-01T07:37:00,India,Chennai,India,17.201.236.209,Jio,0,0,0,0,0.728,FP_10284,Linux-Firefox,37.25,84.99,2,0,1,21.58,0,1,Authenticator_App,1,1,2.55,0,1,7,0,0,0,40.47,0.674,1,4.7,0.0,0.982,0.949,10.11,0,normal
USER_7039,SESSION_000829,2025-10-29T14:33:00,India,Chennai,India,251.125.243.0,Comcast,0,0,0,0,0.88,FP_40681,Android-Chrome,45.07,193.45,1,0,1,91.35,0,1,Backup_Code,1,1,1.11,0,1,14,2,0,0,117.31,0.661,1,15.18,0.001,0.87,0.887,10.46,0,normal
USER_8597,SESSION_000830,2025-10-29T03:52:00,USA,Los Angeles,USA,223.34.200.206,AT&T,0,0,0,0,0.893,FP_54474,Android-Chrome,46.24,95.59,1,0,1,92.12,0,1,Backup_Code,1,1,4.15,0,2,3,2,0,1,74.05,0.669,0,23.71,0.0,0.949,0.87,9.33,0,normal
USER_6671,SESSION_000831,2025-10-06T01:40:00,UK,New York,UK,163.80.51.82,BSNL,0,0,0,0,0.748,FP_82227,Android-Chrome,31.24,4.02,1,0,1,92.67,0,1,SMS,1,1,2.15,0,2,1,0,0,1,43.76,0.761,0,23.82,0.0,0.769,0.628,17.83,0,normal
USER_5545,SESSION_000832,2025-09-17T09:41:00,USA,Chicago,USA,204.126.85.129,Comcast,0,0,0,0,0.324,FP_85205,Mac-Safari,19.49,360.12,1,0,1,0.77,0,1,Push_Notification,1,1,2.97,0,1,9,2,0,0,86.33,0.621,1,9.19,0.003,0.3,0.737,29.62,0,normal
USER_6776,SESSION_000833,2025-09-20T04:07:00,India,Pune,India,182.9.51.240,Jio,0,0,0,0,0.825,FP_18821,Android-Chrome,67.81,115.42,1,0,1,73.45,0,1,SMS,1,1,3.86,0,1,4,5,1,1,54.39,0.703,1,14.15,0.0,0.901,0.924,15.26,0,normal
USER_4202,SESSION_000834,2025-10-22T07:15:00,USA,Los Angeles,USA,141.166.30.147,Verizon,0,0,0,0,0.853,FP_71603,iOS-Safari,17.57,158.87,1,0,1,84.22,0,1,Backup_Code,1,1,3.42,0,1,7,2,0,0,58.37,0.626,0,18.83,0.002,0.87,0.717,8.42,0,normal
USER_8911,SESSION_000835,2025-10-29T13:16:00,India,Bangalore,India,20.25.158.31,BSNL,0,0,0,0,0.828,FP_97351,iOS-Safari,20.98,24.11,1,0,1,96.38,0,1,Backup_Code,1,1,3.35,0,1,13,2,0,0,102.14,0.848,1,18.42,0.0,0.853,0.642,15.16,0,normal
USER_1428,SESSION_000836,2025-10-03T05:42:00,India,Kolkata,India,203.116.25.75,AWS,1,0,0,1,0.236,FP_85711,Mac-Safari,7.57,46.33,1,0,1,0.93,0,1,Backup_Code,1,1,2.32,0,2,5,4,0,1,82.34,0.736,0,27.59,0.001,0.3,0.911,43.31,1,datacenter_ip
USER_3887,SESSION_000837,2025-10-23T12:24:00,USA,Boston,USA,247.51.211.220,Verizon,0,0,0,0,0.972,FP_29395,Linux-Firefox,31.48,75.73,2,0,1,95.53,0,1,Backup_Code,1,1,4.17,0,1,12,3,0,0,94.22,0.606,1,27.12,0.0,0.813,0.682,12.99,0,normal
USER_5515,SESSION_000838,2025-09-24T16:52:00,Canada,Chicago,Canada,225.203.92.39,Comcast,0,0,0,0,0.175,FP_86975,Linux-Firefox,19.61,144.47,2,0,1,1.04,0,1,Push_Notification,1,1,3.38,0,1,16,2,0,0,56.64,0.684,0,29.7,0.001,0.3,0.945,23.7,0,normal
USER_4323,SESSION_000839,2025-10-25T00:52:00,India,Hyderabad,India,149.139.108.122,Jio,0,0,0,0,0.719,FP_19486,Android-Chrome,51.82,103.03,1,0,1,75.56,0,1,Biometric,1,1,4.31,0,2,0,5,1,1,78.61,0.871,1,16.83,0.0,0.995,0.687,18.99,0,normal
